Store_Dept_Date,Weekly_Sales
39_13_2013-03-08,859.0308000000003
39_14_2013-03-08,860.7770000000003
39_16_2013-03-08,860.7770000000003
39_17_2013-03-08,870.6638000000002
39_18_2013-03-08,885.4544000000002
39_20_2013-03-08,885.4544000000002
39_21_2013-03-08,891.6852000000002
39_22_2013-03-08,891.6852000000002
39_23_2013-03-08,891.6852000000002
39_24_2013-03-08,898.7234000000001
39_25_2013-03-08,982.4254000000001
39_26_2013-03-08,982.4254000000001
39_27_2013-03-08,982.4254000000001
39_28_2013-03-08,982.0246000000001
39_29_2013-03-08,982.0246000000001
39_30_2013-03-08,982.0246000000001
39_31_2013-03-08,982.0246000000001
39_32_2013-03-08,982.0246000000001
39_33_2013-03-08,982.0246000000001
39_34_2013-03-08,982.0246000000001
39_35_2013-03-08,982.0246000000001
39_36_2013-03-08,982.0246000000001
39_38_2013-03-08,982.0246000000001
39_40_2013-03-08,982.0246000000001
39_41_2013-03-08,982.0246000000001
39_42_2013-03-08,982.0246000000001
39_44_2013-03-08,982.0246000000001
39_46_2013-03-08,982.0246000000001
39_49_2013-03-08,982.0246000000001
39_52_2013-03-08,982.0246000000001
39_54_2013-03-08,982.0246000000001
39_55_2013-03-08,982.0246000000001
39_56_2013-03-08,982.0246000000001
39_58_2013-03-08,982.0246000000001
39_59_2013-03-08,982.0246000000001
39_60_2013-03-08,982.0246000000001
39_67_2013-03-08,982.0246000000001
39_71_2013-03-08,982.0246000000001
39_72_2013-03-08,982.0246000000001
39_74_2013-03-08,982.0246000000001
39_79_2013-03-08,982.0246000000001
39_80_2013-03-08,982.0246000000001
39_81_2013-03-08,982.0246000000001
39_82_2013-03-08,982.0246000000001
39_83_2013-03-08,982.0246000000001
39_85_2013-03-08,982.0246000000001
39_87_2013-03-08,982.0246000000001
39_90_2013-03-08,982.0246000000001
39_91_2013-03-08,982.0246000000001
39_92_2013-03-08,982.0246000000001
39_93_2013-03-08,982.0246000000001
39_94_2013-03-08,982.0246000000001
39_95_2013-03-08,982.0246000000001
39_96_2013-03-08,982.0246000000001
39_97_2013-03-08,982.0246000000001
39_98_2013-03-08,982.0246000000001
39_99_2013-03-08,982.0246000000001
39_1_2013-03-15,209.64000000000004
39_2_2013-03-15,207.52800000000002
39_3_2013-03-15,208.56
39_4_2013-03-15,205.392
39_5_2013-03-15,206.44800000000004
39_6_2013-03-15,213.808
39_7_2013-03-15,214.336
39_8_2013-03-15,214.30800000000002
39_9_2013-03-15,215.52000000000004
39_10_2013-03-15,205.56799999999996
39_11_2013-03-15,201.77200000000002
39_12_2013-03-15,197.61999999999998
39_13_2013-03-15,199.21200000000002
39_14_2013-03-15,203.7
39_16_2013-03-15,203.54
39_17_2013-03-15,203.54
39_18_2013-03-15,204.94799999999998
39_20_2013-03-15,205.12399999999997
39_21_2013-03-15,204.48399999999998
39_22_2013-03-15,197.34399999999997
39_23_2013-03-15,195.75199999999998
39_24_2013-03-15,191.704
39_25_2013-03-15,187.55599999999998
39_26_2013-03-15,184.73999999999995
39_27_2013-03-15,186.676
39_28_2013-03-15,186.71599999999998
39_29_2013-03-15,186.51200000000006
39_30_2013-03-15,190.84000000000003
39_31_2013-03-15,190.84000000000003
39_32_2013-03-15,190.84000000000003
39_33_2013-03-15,190.84000000000003
39_34_2013-03-15,190.84000000000003
39_35_2013-03-15,190.84000000000003
39_36_2013-03-15,190.84000000000003
39_38_2013-03-15,190.84000000000003
39_40_2013-03-15,190.84000000000003
39_41_2013-03-15,190.84000000000003
39_42_2013-03-15,190.84000000000003
39_44_2013-03-15,190.84000000000003
39_46_2013-03-15,190.84000000000003
39_49_2013-03-15,190.84000000000003
39_52_2013-03-15,190.84000000000003
39_54_2013-03-15,190.84000000000003
39_55_2013-03-15,190.84000000000003
39_56_2013-03-15,190.84000000000003
39_58_2013-03-15,190.84000000000003
39_59_2013-03-15,190.84000000000003
39_60_2013-03-15,190.84000000000003
39_67_2013-03-15,190.84000000000003
39_71_2013-03-15,190.84000000000003
39_72_2013-03-15,190.84000000000003
39_74_2013-03-15,190.84000000000003
39_77_2013-03-15,190.84000000000003
39_79_2013-03-15,190.84000000000003
39_80_2013-03-15,190.84000000000003
39_81_2013-03-15,190.84000000000003
39_82_2013-03-15,190.84000000000003
39_83_2013-03-15,190.84000000000003
39_85_2013-03-15,190.84000000000003
39_87_2013-03-15,190.84000000000003
39_90_2013-03-15,190.84000000000003
39_91_2013-03-15,190.84000000000003
39_92_2013-03-15,190.84000000000003
39_93_2013-03-15,190.84000000000003
39_94_2013-03-15,190.84000000000003
39_95_2013-03-15,190.84000000000003
39_96_2013-03-15,190.84000000000003
39_97_2013-03-15,190.84000000000003
39_98_2013-03-15,190.84000000000003
39_1_2013-03-22,5158.624400000001
39_2_2013-03-22,5158.624400000001
39_3_2013-03-22,5158.624400000001
39_4_2013-03-22,5191.473400000001
39_5_2013-03-22,5191.473400000001
39_6_2013-03-22,5191.473400000001
39_7_2013-03-22,5191.473400000001
39_8_2013-03-22,5191.473400000001
39_9_2013-03-22,5273.481600000002
39_10_2013-03-22,5273.481600000002
39_11_2013-03-22,5401.590400000002
39_12_2013-03-22,5401.590400000002
39_13_2013-03-22,5401.590400000002
39_14_2013-03-22,5401.590400000002
39_16_2013-03-22,5371.350800000002
39_17_2013-03-22,5371.350800000002
39_18_2013-03-22,5371.350800000002
39_20_2013-03-22,5371.350800000002
39_21_2013-03-22,5371.350800000002
39_22_2013-03-22,5371.350800000002
39_23_2013-03-22,5371.350800000002
39_24_2013-03-22,5371.350800000002
39_25_2013-03-22,5272.361600000001
39_26_2013-03-22,5272.361600000001
39_27_2013-03-22,5272.361600000001
39_28_2013-03-22,5272.361600000001
39_29_2013-03-22,5272.361600000001
39_30_2013-03-22,5272.361600000001
39_31_2013-03-22,5272.361600000001
39_32_2013-03-22,5272.361600000001
39_33_2013-03-22,5272.361600000001
39_34_2013-03-22,5272.361600000001
39_35_2013-03-22,5272.361600000001
39_36_2013-03-22,5272.361600000001
39_38_2013-03-22,5272.361600000001
39_40_2013-03-22,5272.361600000001
39_41_2013-03-22,5272.361600000001
39_42_2013-03-22,5272.361600000001
39_44_2013-03-22,5272.361600000001
39_46_2013-03-22,5272.361600000001
39_49_2013-03-22,5272.361600000001
39_52_2013-03-22,5272.361600000001
39_55_2013-03-22,5272.361600000001
39_56_2013-03-22,5272.361600000001
39_58_2013-03-22,5272.361600000001
39_59_2013-03-22,5272.361600000001
39_60_2013-03-22,5272.361600000001
39_67_2013-03-22,5272.361600000001
39_71_2013-03-22,5272.361600000001
39_72_2013-03-22,5272.361600000001
39_74_2013-03-22,5272.361600000001
39_79_2013-03-22,5272.361600000001
39_80_2013-03-22,5272.361600000001
39_81_2013-03-22,5272.361600000001
39_82_2013-03-22,5272.361600000001
39_83_2013-03-22,5272.361600000001
39_85_2013-03-22,5272.361600000001
39_87_2013-03-22,5272.361600000001
39_90_2013-03-22,5272.361600000001
39_91_2013-03-22,5272.361600000001
39_92_2013-03-22,5272.361600000001
39_93_2013-03-22,5272.361600000001
39_94_2013-03-22,5272.361600000001
39_95_2013-03-22,5272.361600000001
39_96_2013-03-22,5272.361600000001
39_97_2013-03-22,5272.361600000001
39_98_2013-03-22,5272.361600000001
39_1_2013-03-29,998.3036
39_2_2013-03-29,998.3036
39_3_2013-03-29,998.3036
39_4_2013-03-29,938.9236
39_5_2013-03-29,942.2236
39_6_2013-03-29,929.5036
39_7_2013-03-29,935.7303999999999
39_8_2013-03-29,947.2503999999999
39_9_2013-03-29,936.6704
39_10_2013-03-29,936.6704
39_11_2013-03-29,920.6504
39_12_2013-03-29,877.0304000000001
39_13_2013-03-29,909.6103999999999
39_14_2013-03-29,919.9703999999999
39_16_2013-03-29,919.9703999999999
39_17_2013-03-29,907.1103999999999
39_18_2013-03-29,907.1103999999999
39_20_2013-03-29,883.1104
39_21_2013-03-29,859.1882
39_22_2013-03-29,858.0882
39_23_2013-03-29,858.0882
39_24_2013-03-29,864.0882
39_25_2013-03-29,867.3718000000001
39_26_2013-03-29,863.3718000000001
39_27_2013-03-29,872.6718000000001
39_28_2013-03-29,866.1110000000001
39_29_2013-03-29,888.711
39_30_2013-03-29,905.0110000000001
39_31_2013-03-29,905.0110000000001
39_32_2013-03-29,905.0110000000001
39_33_2013-03-29,905.0110000000001
39_34_2013-03-29,905.0110000000001
39_35_2013-03-29,905.0110000000001
39_36_2013-03-29,905.0110000000001
39_38_2013-03-29,905.0110000000001
39_40_2013-03-29,905.0110000000001
39_41_2013-03-29,905.0110000000001
39_42_2013-03-29,905.0110000000001
39_44_2013-03-29,905.0110000000001
39_46_2013-03-29,905.0110000000001
39_49_2013-03-29,905.0110000000001
39_52_2013-03-29,905.0110000000001
39_54_2013-03-29,905.0110000000001
39_55_2013-03-29,905.0110000000001
39_56_2013-03-29,905.0110000000001
39_58_2013-03-29,905.0110000000001
39_59_2013-03-29,905.0110000000001
39_60_2013-03-29,905.0110000000001
39_67_2013-03-29,905.0110000000001
39_71_2013-03-29,905.0110000000001
39_72_2013-03-29,905.0110000000001
39_74_2013-03-29,905.0110000000001
39_77_2013-03-29,905.0110000000001
39_79_2013-03-29,905.0110000000001
39_80_2013-03-29,905.0110000000001
39_81_2013-03-29,905.0110000000001
39_82_2013-03-29,905.0110000000001
39_83_2013-03-29,905.0110000000001
39_85_2013-03-29,905.0110000000001
39_87_2013-03-29,905.0110000000001
39_90_2013-03-29,905.0110000000001
39_91_2013-03-29,905.0110000000001
39_92_2013-03-29,905.0110000000001
39_93_2013-03-29,905.0110000000001
39_94_2013-03-29,905.0110000000001
39_95_2013-03-29,905.0110000000001
39_96_2013-03-29,905.0110000000001
39_97_2013-03-29,905.0110000000001
39_98_2013-03-29,905.0110000000001
39_99_2013-03-29,905.0110000000001
39_1_2013-04-05,5451.545800000001
39_2_2013-04-05,5451.545800000001
39_3_2013-04-05,5451.545800000001
39_4_2013-04-05,5451.545800000001
39_5_2013-04-05,5451.545800000001
39_6_2013-04-05,5451.545800000001
39_7_2013-04-05,5451.545800000001
39_8_2013-04-05,5451.545800000001
39_9_2013-04-05,5533.554000000001
39_10_2013-04-05,5533.554000000001
39_11_2013-04-05,5615.957000000003
39_12_2013-04-05,5615.957000000003
39_13_2013-04-05,5615.957000000003
39_14_2013-04-05,5615.957000000003
39_16_2013-04-05,5585.717400000003
39_17_2013-04-05,5585.717400000003
39_18_2013-04-05,5585.717400000003
39_19_2013-04-05,5585.717400000003
39_20_2013-04-05,5585.717400000003
39_21_2013-04-05,5585.717400000003
39_22_2013-04-05,5565.653000000003
39_23_2013-04-05,5565.653000000003
39_24_2013-04-05,5565.653000000003
39_25_2013-04-05,5466.663800000002
39_26_2013-04-05,5466.663800000002
39_27_2013-04-05,5466.663800000002
39_28_2013-04-05,5466.663800000002
39_29_2013-04-05,5466.663800000002
39_30_2013-04-05,5466.663800000002
39_31_2013-04-05,5466.663800000002
39_32_2013-04-05,5466.663800000002
39_33_2013-04-05,5466.663800000002
39_34_2013-04-05,5466.663800000002
39_35_2013-04-05,5466.663800000002
39_36_2013-04-05,5466.663800000002
39_38_2013-04-05,5466.663800000002
39_40_2013-04-05,5466.663800000002
39_41_2013-04-05,5466.663800000002
39_42_2013-04-05,5466.663800000002
39_44_2013-04-05,5466.663800000002
39_46_2013-04-05,5466.663800000002
39_49_2013-04-05,5466.663800000002
39_52_2013-04-05,5466.663800000002
39_54_2013-04-05,5466.663800000002
39_55_2013-04-05,5466.663800000002
39_56_2013-04-05,5466.663800000002
39_58_2013-04-05,5466.663800000002
39_59_2013-04-05,5466.663800000002
39_60_2013-04-05,5466.663800000002
39_67_2013-04-05,5466.663800000002
39_71_2013-04-05,5466.663800000002
39_72_2013-04-05,5466.663800000002
39_74_2013-04-05,5466.663800000002
39_77_2013-04-05,5466.663800000002
39_79_2013-04-05,5466.663800000002
39_80_2013-04-05,5466.663800000002
39_81_2013-04-05,5466.663800000002
39_82_2013-04-05,5466.663800000002
39_83_2013-04-05,5466.663800000002
39_85_2013-04-05,5466.663800000002
39_87_2013-04-05,5466.663800000002
39_90_2013-04-05,5466.663800000002
39_91_2013-04-05,5466.663800000002
39_92_2013-04-05,5466.663800000002
39_93_2013-04-05,5466.663800000002
39_94_2013-04-05,5466.663800000002
39_95_2013-04-05,5466.663800000002
39_96_2013-04-05,5466.663800000002
39_97_2013-04-05,5466.663800000002
39_98_2013-04-05,5466.663800000002
39_99_2013-04-05,5466.663800000002
39_1_2013-04-12,5099.3358
39_2_2013-04-12,5099.3358
39_3_2013-04-12,5099.3358
39_4_2013-04-12,5132.1848
39_5_2013-04-12,5132.1848
39_6_2013-04-12,5132.1848
39_7_2013-04-12,5132.1848
39_8_2013-04-12,5132.1848
39_9_2013-04-12,5214.193
39_10_2013-04-12,5214.193
39_11_2013-04-12,5342.301800000002
39_12_2013-04-12,5342.301800000002
39_13_2013-04-12,5342.301800000002
39_14_2013-04-12,5342.301800000002
39_16_2013-04-12,5312.062200000002
39_17_2013-04-12,5312.062200000002
39_18_2013-04-12,5312.062200000002
39_19_2013-04-12,5312.062200000002
39_20_2013-04-12,5312.062200000002
39_21_2013-04-12,5312.062200000002
39_22_2013-04-12,5312.062200000002
39_23_2013-04-12,5312.062200000002
39_24_2013-04-12,5312.062200000002
39_25_2013-04-12,5213.073000000001
39_26_2013-04-12,5213.073000000001
39_27_2013-04-12,5213.073000000001
39_28_2013-04-12,5213.073000000001
39_29_2013-04-12,5213.073000000001
39_30_2013-04-12,5213.073000000001
39_31_2013-04-12,5213.073000000001
39_32_2013-04-12,5213.073000000001
39_33_2013-04-12,5213.073000000001
39_34_2013-04-12,5213.073000000001
39_35_2013-04-12,5213.073000000001
39_36_2013-04-12,5213.073000000001
39_38_2013-04-12,5213.073000000001
39_40_2013-04-12,5213.073000000001
39_41_2013-04-12,5213.073000000001
39_42_2013-04-12,5213.073000000001
39_44_2013-04-12,5213.073000000001
39_46_2013-04-12,5213.073000000001
39_49_2013-04-12,5213.073000000001
39_52_2013-04-12,5213.073000000001
39_54_2013-04-12,5213.073000000001
39_55_2013-04-12,5213.073000000001
39_56_2013-04-12,5213.073000000001
39_58_2013-04-12,5213.073000000001
39_59_2013-04-12,5213.073000000001
39_60_2013-04-12,5213.073000000001
39_67_2013-04-12,5213.073000000001
39_71_2013-04-12,5213.073000000001
39_72_2013-04-12,5213.073000000001
39_74_2013-04-12,5213.073000000001
39_79_2013-04-12,5213.073000000001
39_80_2013-04-12,5213.073000000001
39_81_2013-04-12,5213.073000000001
39_82_2013-04-12,5213.073000000001
39_83_2013-04-12,5213.073000000001
39_85_2013-04-12,5213.073000000001
39_87_2013-04-12,5213.073000000001
39_90_2013-04-12,5213.073000000001
39_91_2013-04-12,5213.073000000001
39_92_2013-04-12,5213.073000000001
39_93_2013-04-12,5213.073000000001
39_94_2013-04-12,5213.073000000001
39_95_2013-04-12,5213.073000000001
39_96_2013-04-12,5213.073000000001
39_97_2013-04-12,5213.073000000001
39_98_2013-04-12,5213.073000000001
39_99_2013-04-12,5213.073000000001
39_1_2013-04-19,5156.593400000001
39_2_2013-04-19,5156.593400000001
39_3_2013-04-19,5156.593400000001
39_4_2013-04-19,5189.442400000001
39_5_2013-04-19,5189.442400000001
39_6_2013-04-19,5189.442400000001
39_7_2013-04-19,5189.442400000001
39_8_2013-04-19,5189.442400000001
39_9_2013-04-19,5271.4506
39_10_2013-04-19,5271.4506
39_11_2013-04-19,5399.559400000002
39_12_2013-04-19,5399.559400000002
39_13_2013-04-19,5399.559400000002
39_14_2013-04-19,5399.559400000002
39_16_2013-04-19,5369.319800000002
39_17_2013-04-19,5369.319800000002
39_18_2013-04-19,5369.319800000002
39_20_2013-04-19,5369.319800000002
39_21_2013-04-19,5369.319800000002
39_22_2013-04-19,5369.319800000002
39_23_2013-04-19,5369.319800000002
39_24_2013-04-19,5369.319800000002
39_25_2013-04-19,5270.330600000002
39_26_2013-04-19,5270.330600000002
39_27_2013-04-19,5270.330600000002
39_28_2013-04-19,5270.330600000002
39_29_2013-04-19,5270.330600000002
39_30_2013-04-19,5270.330600000002
39_31_2013-04-19,5270.330600000002
39_32_2013-04-19,5270.330600000002
39_33_2013-04-19,5270.330600000002
39_34_2013-04-19,5270.330600000002
39_35_2013-04-19,5270.330600000002
39_36_2013-04-19,5270.330600000002
39_38_2013-04-19,5270.330600000002
39_40_2013-04-19,5270.330600000002
39_41_2013-04-19,5270.330600000002
39_42_2013-04-19,5270.330600000002
39_44_2013-04-19,5270.330600000002
39_46_2013-04-19,5270.330600000002
39_49_2013-04-19,5270.330600000002
39_52_2013-04-19,5270.330600000002
39_54_2013-04-19,5270.330600000002
39_55_2013-04-19,5270.330600000002
39_56_2013-04-19,5270.330600000002
39_58_2013-04-19,5270.330600000002
39_59_2013-04-19,5270.330600000002
39_60_2013-04-19,5270.330600000002
39_67_2013-04-19,5270.330600000002
39_71_2013-04-19,5270.330600000002
39_72_2013-04-19,5270.330600000002
39_74_2013-04-19,5270.330600000002
39_79_2013-04-19,5270.330600000002
39_80_2013-04-19,5270.330600000002
39_81_2013-04-19,5270.330600000002
39_82_2013-04-19,5270.330600000002
39_83_2013-04-19,5270.330600000002
39_85_2013-04-19,5270.330600000002
39_87_2013-04-19,5270.330600000002
39_90_2013-04-19,5270.330600000002
39_91_2013-04-19,5270.330600000002
39_92_2013-04-19,5270.330600000002
39_93_2013-04-19,5270.330600000002
39_94_2013-04-19,5270.330600000002
39_95_2013-04-19,5270.330600000002
39_96_2013-04-19,5270.330600000002
39_97_2013-04-19,5270.330600000002
39_98_2013-04-19,5270.330600000002
39_99_2013-04-19,5270.330600000002
39_1_2013-04-26,5156.593400000001
39_2_2013-04-26,5156.593400000001
39_3_2013-04-26,5156.593400000001
39_4_2013-04-26,5189.442400000001
39_5_2013-04-26,5189.442400000001
39_6_2013-04-26,5189.442400000001
39_7_2013-04-26,5189.442400000001
39_8_2013-04-26,5189.442400000001
39_9_2013-04-26,5271.4506
39_10_2013-04-26,5271.4506
39_11_2013-04-26,5399.559400000002
39_12_2013-04-26,5399.559400000002
39_13_2013-04-26,5399.559400000002
39_14_2013-04-26,5399.559400000002
39_16_2013-04-26,5369.319800000002
39_17_2013-04-26,5369.319800000002
39_18_2013-04-26,5369.319800000002
39_19_2013-04-26,5369.319800000002
39_20_2013-04-26,5369.319800000002
39_21_2013-04-26,5369.319800000002
39_22_2013-04-26,5369.319800000002
39_23_2013-04-26,5369.319800000002
39_24_2013-04-26,5369.319800000002
39_25_2013-04-26,5270.330600000002
39_26_2013-04-26,5270.330600000002
39_27_2013-04-26,5270.330600000002
39_28_2013-04-26,5270.330600000002
39_29_2013-04-26,5270.330600000002
39_30_2013-04-26,5270.330600000002
39_31_2013-04-26,5270.330600000002
39_32_2013-04-26,5270.330600000002
39_33_2013-04-26,5270.330600000002
39_34_2013-04-26,5270.330600000002
39_35_2013-04-26,5270.330600000002
39_36_2013-04-26,5270.330600000002
39_38_2013-04-26,5270.330600000002
39_40_2013-04-26,5270.330600000002
39_41_2013-04-26,5270.330600000002
39_42_2013-04-26,5270.330600000002
39_44_2013-04-26,5270.330600000002
39_46_2013-04-26,5270.330600000002
39_49_2013-04-26,5270.330600000002
39_52_2013-04-26,5270.330600000002
39_55_2013-04-26,5270.330600000002
39_56_2013-04-26,5270.330600000002
39_58_2013-04-26,5270.330600000002
39_59_2013-04-26,5270.330600000002
39_60_2013-04-26,5270.330600000002
39_67_2013-04-26,5270.330600000002
39_71_2013-04-26,5270.330600000002
39_72_2013-04-26,5270.330600000002
39_74_2013-04-26,5270.330600000002
39_79_2013-04-26,5270.330600000002
39_80_2013-04-26,5270.330600000002
39_81_2013-04-26,5270.330600000002
39_82_2013-04-26,5270.330600000002
39_83_2013-04-26,5270.330600000002
39_85_2013-04-26,5270.330600000002
39_87_2013-04-26,5270.330600000002
39_90_2013-04-26,5270.330600000002
39_91_2013-04-26,5270.330600000002
39_92_2013-04-26,5270.330600000002
39_93_2013-04-26,5270.330600000002
39_94_2013-04-26,5270.330600000002
39_95_2013-04-26,5270.330600000002
39_96_2013-04-26,5270.330600000002
39_97_2013-04-26,5270.330600000002
39_98_2013-04-26,5270.330600000002
39_99_2013-04-26,5270.330600000002
39_1_2013-05-03,982.1767999999995
39_2_2013-05-03,971.9319999999997
39_3_2013-05-03,901.1073999999998
39_4_2013-05-03,898.2055999999998
39_5_2013-05-03,886.6353999999998
39_6_2013-05-03,886.6353999999998
39_7_2013-05-03,886.6353999999998
39_8_2013-05-03,885.6249999999997
39_9_2013-05-03,891.4171999999998
39_10_2013-05-03,889.0087999999997
39_11_2013-05-03,885.5307999999998
39_12_2013-05-03,896.9047999999997
39_13_2013-05-03,900.0263999999997
39_14_2013-05-03,898.4751999999997
39_16_2013-05-03,898.4751999999997
39_17_2013-05-03,893.6283999999997
39_18_2013-05-03,893.6283999999997
39_19_2013-05-03,910.5775999999998
39_20_2013-05-03,909.9375999999997
39_21_2013-05-03,912.2889999999998
39_22_2013-05-03,912.2889999999998
39_23_2013-05-03,905.5155999999997
39_24_2013-05-03,894.6359999999996
39_25_2013-05-03,894.5755999999997
39_26_2013-05-03,898.7935999999997
39_27_2013-05-03,903.2793999999996
39_28_2013-05-03,903.2793999999996
39_29_2013-05-03,903.2793999999996
39_30_2013-05-03,905.0579999999998
39_31_2013-05-03,905.0579999999998
39_32_2013-05-03,905.0579999999998
39_33_2013-05-03,905.0579999999998
39_34_2013-05-03,905.0579999999998
39_35_2013-05-03,905.0579999999998
39_36_2013-05-03,905.0579999999998
39_38_2013-05-03,905.0579999999998
39_40_2013-05-03,905.0579999999998
39_41_2013-05-03,905.0579999999998
39_42_2013-05-03,905.0579999999998
39_44_2013-05-03,905.0579999999998
39_46_2013-05-03,905.0579999999998
39_49_2013-05-03,905.0579999999998
39_52_2013-05-03,905.0579999999998
39_54_2013-05-03,905.0579999999998
39_55_2013-05-03,905.0579999999998
39_56_2013-05-03,905.0579999999998
39_58_2013-05-03,905.0579999999998
39_59_2013-05-03,905.0579999999998
39_60_2013-05-03,905.0579999999998
39_67_2013-05-03,905.0579999999998
39_71_2013-05-03,905.0579999999998
39_72_2013-05-03,905.0579999999998
39_74_2013-05-03,905.0579999999998
39_79_2013-05-03,905.0579999999998
39_80_2013-05-03,905.0579999999998
39_81_2013-05-03,905.0579999999998
39_82_2013-05-03,905.0579999999998
39_83_2013-05-03,905.0579999999998
39_85_2013-05-03,905.0579999999998
39_87_2013-05-03,905.0579999999998
39_90_2013-05-03,905.0579999999998
39_91_2013-05-03,905.0579999999998
39_92_2013-05-03,905.0579999999998
39_93_2013-05-03,905.0579999999998
39_94_2013-05-03,905.0579999999998
39_95_2013-05-03,905.0579999999998
39_96_2013-05-03,905.0579999999998
39_97_2013-05-03,905.0579999999998
39_98_2013-05-03,905.0579999999998
39_1_2013-05-10,5156.593400000001
39_2_2013-05-10,5156.593400000001
39_3_2013-05-10,5156.593400000001
39_4_2013-05-10,5189.442400000001
39_5_2013-05-10,5189.442400000001
39_6_2013-05-10,5189.442400000001
39_7_2013-05-10,5189.442400000001
39_8_2013-05-10,5189.442400000001
39_9_2013-05-10,5271.4506
39_10_2013-05-10,5271.4506
39_11_2013-05-10,5399.559400000002
39_12_2013-05-10,5399.559400000002
39_13_2013-05-10,5399.559400000002
39_14_2013-05-10,5399.559400000002
39_16_2013-05-10,5369.319800000002
39_17_2013-05-10,5369.319800000002
39_18_2013-05-10,5369.319800000002
39_19_2013-05-10,5369.319800000002
39_20_2013-05-10,5369.319800000002
39_21_2013-05-10,5369.319800000002
39_22_2013-05-10,5369.319800000002
39_23_2013-05-10,5369.319800000002
39_24_2013-05-10,5369.319800000002
39_25_2013-05-10,5270.330600000002
39_26_2013-05-10,5270.330600000002
39_27_2013-05-10,5270.330600000002
39_28_2013-05-10,5270.330600000002
39_29_2013-05-10,5270.330600000002
39_30_2013-05-10,5270.330600000002
39_31_2013-05-10,5270.330600000002
39_32_2013-05-10,5270.330600000002
39_33_2013-05-10,5270.330600000002
39_34_2013-05-10,5270.330600000002
39_35_2013-05-10,5270.330600000002
39_36_2013-05-10,5270.330600000002
39_38_2013-05-10,5270.330600000002
39_40_2013-05-10,5270.330600000002
39_41_2013-05-10,5270.330600000002
39_42_2013-05-10,5270.330600000002
39_44_2013-05-10,5270.330600000002
39_46_2013-05-10,5270.330600000002
39_49_2013-05-10,5270.330600000002
39_52_2013-05-10,5270.330600000002
39_54_2013-05-10,5270.330600000002
39_55_2013-05-10,5270.330600000002
39_56_2013-05-10,5270.330600000002
39_58_2013-05-10,5270.330600000002
39_59_2013-05-10,5270.330600000002
39_60_2013-05-10,5270.330600000002
39_67_2013-05-10,5270.330600000002
39_71_2013-05-10,5270.330600000002
39_72_2013-05-10,5270.330600000002
39_74_2013-05-10,5270.330600000002
39_79_2013-05-10,5270.330600000002
39_80_2013-05-10,5270.330600000002
39_81_2013-05-10,5270.330600000002
39_82_2013-05-10,5270.330600000002
39_83_2013-05-10,5270.330600000002
39_85_2013-05-10,5270.330600000002
39_87_2013-05-10,5270.330600000002
39_90_2013-05-10,5270.330600000002
39_91_2013-05-10,5270.330600000002
39_92_2013-05-10,5270.330600000002
39_93_2013-05-10,5270.330600000002
39_94_2013-05-10,5270.330600000002
39_95_2013-05-10,5270.330600000002
39_96_2013-05-10,5270.330600000002
39_97_2013-05-10,5270.330600000002
39_98_2013-05-10,5270.330600000002
39_99_2013-05-10,5270.330600000002
39_1_2013-05-17,3531.7077999999997
39_2_2013-05-17,3531.7077999999997
39_3_2013-05-17,3547.6504
39_4_2013-05-17,3547.6504
39_5_2013-05-17,3562.1121999999996
39_6_2013-05-17,3562.1121999999996
39_7_2013-05-17,3562.1121999999996
39_8_2013-05-17,3562.1121999999996
39_9_2013-05-17,3554.026
39_10_2013-05-17,3723.6137999999987
39_11_2013-05-17,3725.161599999999
39_12_2013-05-17,3696.3555999999994
39_13_2013-05-17,3696.3555999999994
39_14_2013-05-17,3696.3555999999994
39_16_2013-05-17,3695.874799999999
39_17_2013-05-17,3695.874799999999
39_18_2013-05-17,3695.874799999999
39_19_2013-05-17,4295.294599999998
39_20_2013-05-17,4620.921799999998
39_21_2013-05-17,4620.921799999998
39_22_2013-05-17,4620.921799999998
39_23_2013-05-17,4620.921799999998
39_24_2013-05-17,4620.921799999998
39_25_2013-05-17,4620.921799999998
39_26_2013-05-17,4620.921799999998
39_27_2013-05-17,4620.921799999998
39_28_2013-05-17,4620.921799999998
39_29_2013-05-17,4490.168799999998
39_30_2013-05-17,4510.239599999998
39_31_2013-05-17,4472.963599999999
39_32_2013-05-17,4472.963599999999
39_33_2013-05-17,4472.963599999999
39_34_2013-05-17,4472.963599999999
39_35_2013-05-17,4472.963599999999
39_36_2013-05-17,4472.963599999999
39_38_2013-05-17,4472.963599999999
39_40_2013-05-17,4472.963599999999
39_41_2013-05-17,4472.963599999999
39_42_2013-05-17,4472.963599999999
39_44_2013-05-17,4472.963599999999
39_46_2013-05-17,4472.963599999999
39_49_2013-05-17,4472.963599999999
39_52_2013-05-17,4472.963599999999
39_54_2013-05-17,4472.963599999999
39_55_2013-05-17,4472.963599999999
39_56_2013-05-17,4472.963599999999
39_58_2013-05-17,4472.963599999999
39_59_2013-05-17,4472.963599999999
39_60_2013-05-17,4472.963599999999
39_67_2013-05-17,4472.963599999999
39_71_2013-05-17,4472.963599999999
39_72_2013-05-17,4472.963599999999
39_74_2013-05-17,4472.963599999999
39_79_2013-05-17,4472.963599999999
39_80_2013-05-17,4472.963599999999
39_81_2013-05-17,4472.963599999999
39_82_2013-05-17,4472.963599999999
39_83_2013-05-17,4472.963599999999
39_85_2013-05-17,4472.963599999999
39_87_2013-05-17,4472.963599999999
